ASM3649476v1	GCA_036494765.1	GCF_036494765.1
ASM2068304v1	GCA_020683045.1	GCF_020683045.1
ASM1984403v1	GCA_019844035.1	GCF_019844035.1
ASM3762247v1	GCA_037622475.1	GCF_037622475.1
ASM1984401v1	GCA_019844015.1	GCF_019844015.1
ASM3016207v2	GCA_030162075.2	GCF_030162075.2
ASM1814122v1	GCA_018141225.1	GCF_018141225.1
ASM303036v1	GCA_003030365.1	GCF_003030365.1
ASM3016217v2	GCA_030162175.2	GCF_030162175.2
ASM210573v1	GCA_002105735.1	GCF_002105735.1
ASM3016203v2	GCA_030162035.2	GCF_030162035.2
ASM2255864v1	GCA_022558645.1	GCF_022558645.1
ASM2003463v1	GCA_020034635.1	GCF_020034635.1
GENOMIC20-004	GCA_949361525.1	GCF_949361525.1
ASM1997097v1	GCA_019970975.1	GCF_019970975.1
ASM1996964v1	GCA_019969645.1	GCF_019969645.1
ASM1996960v1	GCA_019969605.1	GCF_019969605.1
ASM2963557v1	GCA_029635575.1	GCF_029635575.1
ASM190146v1	GCA_001901465.1	GCF_001901465.1
ASM1337168v1	GCA_013371685.1	GCF_013371685.1
ASM295171v1	GCA_002951715.1	GCF_002951715.1
ASM1416919v1	GCA_014169195.1	GCF_014169195.1
ASM3038864v1	GCA_030388645.1	GCF_030388645.1
ASM97161v1	GCA_000971615.1	GCF_000971615.1
ASM3071766v1	GCA_030717665.1	GCF_030717665.1
